id,resource_state,name,activity_type,distance,average_grade,maximum_grade,elevation_high,elevation_low,start_latlng,end_latlng,elevation_profile,elevation_profiles,climb_category,city,state,country,private,hazardous,starred,created_at,updated_at,total_elevation_gain,map,effort_count,athlete_count,star_count,athlete_segment_stats,xoms,local_legend
20978699,3,segundo intervalo Nazario,Run,518.7,1.8,11.0,2291.1,2281.4,"[19.441229, -99.209843]","[19.442059, -99.214515]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/6GVFQRNJW7TJVJYZVNQDI4RAE66MOSCZOMKSNLUCQBEPM4GY4GSV65BRKORCODA37BCRDFTCQSE7QIACNTQMNJU4,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/6GVFQRNJW7TJVJYZVNQDI4RAE66MOSCZOMKSNLUCQBEPM4GY4GSV65BRKORCODA37BCRDFTCQSE7QIACNTQMNJU4', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/2EZHPMECUCHMRINOKQLGD5EAMIRKWQUWXNLIHGBX5QDTGBLL6EGXBKC3UJSAA77R2P4SIPOJPJY7TLC2MM27IWYG'}",0,Ciudad de México,Ciudad de México,Mexico,False,False,False,2019-06-25T14:16:32Z,2021-05-15T02:23:25Z,11.7,"{'id': 's20978699', 'polyline': 'sbtuBp|o|QYlA]z@e@rBIf@Sl@Kd@Ap@Gn@@rAGf@Az@Ez@GR?j@Kd@?\\Ed@Bf@BFJC', 'resource_state': 3}",1245,286,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '1:48', 'qom': '2:23', 'overall': '1:48', 'destination': {'href': 'strava://segments/20978699/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 68161136, 'title': 'HECTOR DE LA O ORTEGA', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/68161136/16871949/12/large.jpg', 'effort_description': '12 efforts in the last 90 days', 'effort_count': '12', 'effort_counts': {'overall': '12 efforts', 'female': '5 efforts'}, 'destination': 'strava://segments/20978699/local_legend?categories%5B%5D=overall'}"
17085144,3,Vuelta al Mundet,Run,1505.7,0.1,13.7,2290.2,2280.8,"[19.439738, -99.211405]","[19.439675, -99.211318]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ATUMUSVTPKVTIQPGR7LNBZRZN23FNE2WQCP43CGUVAFNUTJUQDWO5D43TWOCN55PHIB3BRK56ERYKUBZDJDXDDZU,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ATUMUSVTPKVTIQPGR7LNBZRZN23FNE2WQCP43CGUVAFNUTJUQDWO5D43TWOCN55PHIB3BRK56ERYKUBZDJDXDDZU', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/TSYIXSA7AXTONE5XAMW4NO65MV22UQ4J64G6LSTT2NA4HKZYGP56LTTMMVSKWLKSRZD7A6GEAOOSIBWT4BKGY63J'}",0,Ciudad de México,Ciudad de México,Mexico,False,False,False,2018-02-26T23:04:05Z,2021-05-15T02:20:42Z,35.3,"{'id': 's17085144', 'polyline': 'iysuBhfp|QXKHBT`@FVRb@DNDt@CXGH]Pg@Zc@Pm@BkAb@U@cAa@[Cg@?m@HQHILCJD\\F@^CTGpAKDEO{@BOASA_@E[_@oAGeAMi@Oc@Ee@ZcBBKLOHGNE^C`@@NDBHBl@DTHFPn@Hf@Nh@JV@ZDFJzAJ\\FDb@@d@IZANEFG?Q[sAAKYwAMa@EEWAe@Fu@@MJh@`BF@V?VEf@Q', 'resource_state': 3}",2052,195,3,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '3:38', 'qom': '4:25', 'overall': '3:38', 'destination': {'href': 'strava://segments/17085144/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 11843037, 'title': 'Adriana R. Jáuregui', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/11843037/3790944/15/large.jpg', 'effort_description': '1 effort in the last 90 days', 'effort_count': '1', 'effort_counts': {'overall': '1 effort', 'female': '1 effort'}, 'destination': 'strava://segments/17085144/local_legend?categories%5B%5D=overall'}"
10373070,3,CDI,Run,467.4,0.1,3.3,2296.4,2291.8,"[19.449635, -99.220959]","[19.44964, -99.221019]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/X6HCTJCV5VLDBCK73HZ2SSJ5LWLBJHVQW4LXJYAVMVLZYRBOB5WVEHFT7ULRKRW2NN2WXFKLSRSGWNWRAHWOKDY=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/X6HCTJCV5VLDBCK73HZ2SSJ5LWLBJHVQW4LXJYAVMVLZYRBOB5WVEHFT7ULRKRW2NN2WXFKLSRSGWNWRAHWOKDY=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/OFZX427IGSOO22L2MPMHCJIIRLU32FK2LOHWJO7X5MFHHIJOVNR6MJW3ZXKZIJFW3M77SBA3EOE4N4Q6HAFP4VY='}",0,Ciudad de México,Distrito Federal,Mexico,False,False,False,2015-09-01T17:44:37Z,2025-03-27T16:51:51Z,4.7,"{'id': 's10373070', 'polyline': 'ewuuB~ar|QAEJaAACICq@G}AWkBEIBCHInBD^lAPj@D`APv@FL?DGFeA', 'resource_state': 3}",32548,141,2,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '1:24', 'qom': '1:24', 'overall': '1:24', 'destination': {'href': 'strava://segments/10373070/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 7979471, 'title': 'Manuel Gómez Palacio Pin', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/7979471/2695144/5/large.jpg', 'effort_description': '87 efforts in the last 90 days', 'effort_count': '87', 'effort_counts': {'overall': '87 efforts', 'female': None}, 'destination': 'strava://segments/10373070/local_legend?categories%5B%5D=overall'}"
16532593,3,400m pisto deportivo,Run,406.3,0.3,12.7,2251.1,2241.4,"[19.456372, -99.171446]","[19.456482, -99.171429]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ZRCWWLZT7ZOKGXOBRDUE4FQNHPWINYQ2MH5UZZFCA5MTJPPUXZDYL6VVE6PO5NM4TDFRD2JNKPP6PAH7LVXTWHVJ,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ZRCWWLZT7ZOKGXOBRDUE4FQNHPWINYQ2MH5UZZFCA5MTJPPUXZDYL6VVE6PO5NM4TDFRD2JNKPP6PAH7LVXTWHVJ', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/JIYNEP6CGIXM6TRLT3NQBTFXM3JPGF3FBWGPELVTEZ2VQVE3EK5YF4EHNJ3OCTQTBUVTYUD6PZSVMNJM25XNC2XC'}",0,Ciudad de México,Ciudad de México,Mexico,False,False,False,2017-11-21T20:58:31Z,2021-05-15T02:20:23Z,13.5,"{'id': 's16532593', 'polyline': 'iawuBplh|QY?MB_@VGLAT@LJXPLvDr@`@KVYFg@Ug@e@Oi@ImAUi@G', 'resource_state': 3}",717642,5015,22,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '46s', 'qom': '52s', 'overall': '46s', 'destination': {'href': 'strava://segments/16532593/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 54379523, 'title': 'Chris Castro', 'profile': 'https://graph.facebook.com/680421939410741/picture?height=256&width=256', 'effort_description': '175 efforts in the last 90 days', 'effort_count': '175', 'effort_counts': {'overall': '175 efforts', 'female': '102 efforts'}, 'destination': 'strava://segments/16532593/local_legend?categories%5B%5D=overall'}"
25441427,3,BURS LWL43,Run,5093.6,0.0,2.5,2254.1,2249.1,"[19.46648, -99.192832]","[19.466452, -99.192808]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/DEN4FBJKPENBW4BE3PPS23A7TBHXHYZICWYPHYEBZUTWTNQZ6BRMEDJLDYLU7E6WNWPPI56OQ4M4JTM7BKAW65A=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/DEN4FBJKPENBW4BE3PPS23A7TBHXHYZICWYPHYEBZUTWTNQZ6BRMEDJLDYLU7E6WNWPPI56OQ4M4JTM7BKAW65A=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/FH3QGU6D55E2TUPL5WALXDOENUYDLMKWMGOGEX3PNVHVTYBB5WFHRDLYJUOG6PUDTZEQM2D4T2UVR2VGDPXW2EY='}",0,Ciudad de México,Ciudad de México,Mexico,False,False,False,2020-08-24T03:27:22Z,2023-04-04T18:18:17Z,7.0,"{'id': 's25441427', 'polyline': 'o`yuBfrl|QWPm@f@YZIR@LJZV\\`@FV\\@PATSfAcAdEIj@CjAOh@iAnCWb@{BpB}@dAe@Gi@AWGQ@UBKHGJAPJj@hApDPd@d@~@FVDh@AT_@rBKb@e@hAIj@?h@Bh@Ef@SnABf@R`@@f@U^e@Jg@MkAa@mACg@Gc@O]W_@Se@MoAFe@IWSU_@Gi@BuAm@iDYwBS_@_@W[[X_@LB|@r@`@Pb@H`@P\\V`@Vb@Pf@LpAPd@?fAIh@Gz@UlAc@`@W`@[Ta@YkAk@kBU]]_@c@SkDdBkBt@oCnAU`@Cj@R^\\VdA^b@Lb@Fd@Dd@?h@AjAOnBm@b@U~@u@Fc@iAyDMi@OqAEk@Ta@^OQa@c@MSQ^iANmAVe@Z]Lc@Me@a@i@S_@AULqA?i@h@iAz@kENg@d@QV]Hc@?g@Ie@Mc@Qa@q@eAs@_A[]u@s@_BiAU_@d@InATh@FhAQ`@LbAj@f@Lh@@`@A`@Mf@EXBb@L\\VV\\|@rAFZBh@Lb@Fj@CLm@n@', 'resource_state': 3}",3659,661,8,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '18:27', 'qom': '21:16', 'overall': '18:27', 'destination': {'href': 'strava://segments/25441427/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",
20978781,3,tercer intervalo Nazario,Run,348.1,0.7,4.8,2262.9,2258.7,"[19.44189, -99.195657]","[19.442216, -99.192411]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/K3U3RZNPUACORILOMYSYDWMUCKUD7TE5D2KAISODVADJK3HZ7AO2SMA4M6OF2HDCU4APNMWG6RY2BADAG4YTVPEL,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/K3U3RZNPUACORILOMYSYDWMUCKUD7TE5D2KAISODVADJK3HZ7AO2SMA4M6OF2HDCU4APNMWG6RY2BADAG4YTVPEL', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/Q3ECKUFVSAXVDJ7G2GHUM52WV5OHY7BWNPINEHCWMTT7ANA5DCRW2MMU4X6RR6EK5GACXRHSJC2LS4XTIY4D2ONF'}",0,Ciudad de México,Ciudad de México,Mexico,False,False,False,2019-06-25T14:25:46Z,2021-05-15T08:05:52Z,4.2,"{'id': 's20978781', 'polyline': 'yftuBzcm|Q?YIe@CeAI{ACI?c@GWB_@CMGk@AUBYEEAw@Ko@AgB', 'resource_state': 3}",15697,3401,1,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '18s', 'qom': '1:13', 'overall': '18s', 'destination': {'href': 'strava://segments/20978781/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 59239525, 'title': 'Ignacio G R', 'profile': 'https://graph.facebook.com/3275806612450738/picture?height=256&width=256', 'effort_description': '44 efforts in the last 90 days', 'effort_count': '44', 'effort_counts': {'overall': '44 efforts', 'female': '18 efforts'}, 'destination': 'strava://segments/20978781/local_legend?categories%5B%5D=overall'}"
15297166,3,Ciclopista Unitec-Laguna Carmen. sprint final,Run,301.6,-0.4,6.8,2264.0,2261.4,"[19.447164, -99.181184]","[19.448903, -99.17897]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/YXEMVMG275FQZFW3XXKM4EWWONI4VGVMA2UNVTQRU3AJFAM773D2JP2RTGQ7HYCI6KVVNUFTTIMQEEFHGOE3TZOM,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/YXEMVMG275FQZFW3XXKM4EWWONI4VGVMA2UNVTQRU3AJFAM773D2JP2RTGQ7HYCI6KVVNUFTTIMQEEFHGOE3TZOM', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/2ABOUSDGZSXYEGWJRTIJYN4KGHONZKVZPTMHCY5YKC3LIWZUFY756QTITFQHY7FKQAAZ6UNE5Y4DAU4WQUYA4T7U'}",0,,,,False,False,False,2017-06-30T16:40:09Z,2021-05-15T02:19:37Z,0.0,"{'id': 's15297166', 'polyline': 'wguuBlij|Qq@_Aq@u@_@o@mCmDcA{AEK', 'resource_state': 3}",5668,543,4,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '35s', 'qom': '15s', 'overall': '15s', 'destination': {'href': 'strava://segments/15297166/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 15980710, 'title': 'Osvy Alvarado', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/15980710/11149918/1/large.jpg', 'effort_description': '27 efforts in the last 90 days', 'effort_count': '27', 'effort_counts': {'overall': '27 efforts', 'female': '19 efforts'}, 'destination': 'strava://segments/15297166/local_legend?categories%5B%5D=overall'}"
8911090,3,Lateral 500 m (500 - 0 m),Run,485.0,-0.4,3.1,2256.8,2252.0,"[19.466711, -99.195862]","[19.465448, -99.191446]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/BIO66AORZ33QOCB7FCCAPNBQ7R2TEYIVIXZTJBVXIWKFG2HC7JLNLU7MK3GDY77GL3VM3AWU3NCVL6ZJ3P7YG5Q=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/BIO66AORZ33QOCB7FCCAPNBQ7R2TEYIVIXZTJBVXIWKFG2HC7JLNLU7MK3GDY77GL3VM3AWU3NCVL6ZJ3P7YG5Q=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/M7NB536UTIQ4EUFIM4GU5MQANFTAACL5NRHEOWHMTDDLSCQBAG6ZU26QA7THW3D6SN366CKJCM3D5VRWNFUS47A='}",0,Ciudad de México,Distrito Federal,Mexico,False,False,False,2015-02-13T00:33:49Z,2021-05-15T02:16:04Z,0.0,"{'id': 's8911090', 'polyline': '}ayuBdem|QV{@Ly@d@wBFo@d@gCNgATkARu@Lu@\\uAXcBBS', 'resource_state': 3}",47872,3839,4,"{'pr_elapsed_time': 124, 'pr_date': '2025-03-30', 'pr_visibility': 'everyone', 'pr_activity_id': 14031993413, 'pr_activity_visibility': 'everyone', 'effort_count': 4}","{'kom': '53s', 'qom': '1:01', 'overall': '53s', 'destination': {'href': 'strava://segments/8911090/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 27090595, 'title': 'Victor Valdelamar', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/27090595/7875901/3/large.jpg', 'effort_description': '83 efforts in the last 90 days', 'effort_count': '83', 'effort_counts': {'overall': '83 efforts', 'female': '20 efforts'}, 'destination': 'strava://segments/8911090/local_legend?categories%5B%5D=overall'}"
23344002,3,Glorieta - Eulalia by PH ♨️,Run,976.6,-0.2,2.5,2274.4,2271.0,"[19.468097, -99.17598]","[19.460984, -99.170671]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/VZFOR2LDNB36SQK7YUAUWUHKIHGDEPETG6ETEYSS7NSGKZZJIAZX2HGZW7P4Q5PFIORLBXSMG3EOVGBVWS2V3FQ=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/VZFOR2LDNB36SQK7YUAUWUHKIHGDEPETG6ETEYSS7NSGKZZJIAZX2HGZW7P4Q5PFIORLBXSMG3EOVGBVWS2V3FQ=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/MLMVWZIPGJV3PKT4UCILQCE6AS6FHHO5K74LY3CR6RVMDMQIDDMGAFS3RJESEUOKQIMXUJHAIBM7YB545G3MWCQ='}",0,Ciudad de México,Ciudad de México,Mexico,False,False,False,2020-04-08T00:21:54Z,2022-09-17T01:15:57Z,0.0,"{'id': 's23344002', 'polyline': 'qjyuBzhi|Q~DiEZSp@{@hAgA`@UVSX_@r@o@PUPO^ORMz@{@d@SxAc@VKdAo@^[^ShAg@r@c@z@[lAo@zAm@pBkAd@Q', 'resource_state': 3}",13208,837,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '1:16', 'qom': '1:11', 'overall': '1:11', 'destination': {'href': 'strava://segments/23344002/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 150965534, 'title': 'Antonio Mejia', 'profile': 'avatar/athlete/large.png', 'effort_description': '61 efforts in the last 90 days', 'effort_count': '61', 'effort_counts': {'overall': '61 efforts', 'female': '50 efforts'}, 'destination': 'strava://segments/23344002/local_legend?categories%5B%5D=overall'}"
17578522,3,400 e-trainer,Run,437.4,0.0,19.5,2254.5,2245.1,"[19.45544, -99.171648]","[19.45544, -99.17164]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/VS3FVAGB5HMCQY7WEI4BKHHWSEL6FT7H3XRBWHZ62ZV36QVJS6BN35UUEPNKHIPTUTSQ3BE6WVISKNMTH2JOQYI=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/VS3FVAGB5HMCQY7WEI4BKHHWSEL6FT7H3XRBWHZ62ZV36QVJS6BN35UUEPNKHIPTUTSQ3BE6WVISKNMTH2JOQYI=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/7UMJ7FDBRBRLZUAF6OZJOQWWFPKWRULYBYAJGNLPV42NHKWKXJREBIVNUU4QKJEP6S4XSUWK246W36KAWX7FBQA='}",0,Ciudad de México,Ciudad de México,Mexico,False,False,False,2018-05-06T00:38:45Z,2021-05-15T08:05:18Z,15.6,"{'id': 's17578522', 'polyline': 'o{vuBxmh|Qm@Oa@GqB_@WAUFQTGRC`@?JN^\\XfAJ`BX^?RCNIDIHU@WC[KSOQ', 'resource_state': 3}",707129,5016,4,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '47s', 'qom': '57s', 'overall': '47s', 'destination': {'href': 'strava://segments/17578522/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 54379523, 'title': 'Chris Castro', 'profile': 'https://graph.facebook.com/680421939410741/picture?height=256&width=256', 'effort_description': '168 efforts in the last 90 days', 'effort_count': '168', 'effort_counts': {'overall': '168 efforts', 'female': '105 efforts'}, 'destination': 'strava://segments/17578522/local_legend?categories%5B%5D=overall'}"
3846881,3,Parque Bicentenario 5km,Run,5011.97,0.0,10.4,2258.0,2250.8,"[19.468630683333334, -99.1935601]","[19.467213766666667, -99.1964631]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/PP6P5NVH7DVLYMGGGB76A3IGKJ4JVEGI3WZTKD5WUEG7FA54IH26ZN4VWKBGE37JKJJVDQ46IIWVE5QRK2NLHLI=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/PP6P5NVH7DVLYMGGGB76A3IGKJ4JVEGI3WZTKD5WUEG7FA54IH26ZN4VWKBGE37JKJJVDQ46IIWVE5QRK2NLHLI=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/JUJDJXNPW4M3LNHUFHEFVM6HSHN2P2FI45YKQ7S2BU3SBSTNIXSRAYCYBOQ3TYHXRFSU4MQEAKGLCNRBGHNFZMQ='}",0,Mexico City,DF,Mexico,False,False,False,2013-04-16T01:19:36Z,2021-05-15T02:13:01Z,23.3605,"{'id': 's3846881', 'polyline': '}myuBvvl|Qe@nCK^Mp@k@tAARBf@M~@?PBNn@l@NRBL?TQ^k@x@KbAI^M\\OX?HBFFFl@PBBHVIJU@IBEDCH?d@Fd@Rt@f@jAVbAXn@Jt@GlAKt@GZ[z@C\\MXEl@Bt@KvAOlA?JDHVZ@H@LCPINMNYFO?aAY[M{AA_@Gk@Qq@g@]KU?c@Du@?SC[OOSMg@Aa@Fo@?WQs@CSGOBNXv@@\\CpABXN\\^XTFRBb@@d@Id@D\\Hf@d@RHf@Hp@AZ@zBl@RCLGPSDK@g@CMGIKWAMDc@RuACm@By@PkATa@Pi@RuB?YAQUkAc@w@o@kCUa@CKCc@@KJQl@KR?VFp@CJCPKV[l@k@VObAcAPODKlA_DF_@JoARo@Dm@BMAEBWH]NWHYV_BAYE]MM]COISe@AUHSRUlAgAZUNUDO@]AKQe@Iy@IYS]a@g@u@w@MCaAGgAHk@?WEg@MYK_@Uq@OQ@YNOBe@Eq@KaAGDDZB`@?NHJ?NHHGD?RHP@P?NGFGJATFD?TB|@^v@H\\@dAETDp@Df@PTRtAdBHd@C^HXBRCb@IHe@n@sAlAU`@@TFLHDDNPH\\FHFHT?VKb@G|@IZG\\Sl@Ov@[r@MlBU~@', 'resource_state': 3}",854,151,2,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '20:23', 'qom': '25:25', 'overall': '20:23', 'destination': {'href': 'strava://segments/3846881/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",
12553180,3,Terminus-SJ-Mayor Loop,Run,1634.5,-0.1,3.3,2420.8,2413.8,"[19.443802, -99.185338]","[19.44382, -99.185333]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/HRC2D2UGM2SGSL5HB3GMJT7UEKBKNUSJ7NI52ZUPMORIVA4RAJBESLQOYQMDPGLMXBQT2AIH2MSK5OI6J4J3E4I=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/HRC2D2UGM2SGSL5HB3GMJT7UEKBKNUSJ7NI52ZUPMORIVA4RAJBESLQOYQMDPGLMXBQT2AIH2MSK5OI6J4J3E4I=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/IC7SLESGWJ2VXSXAGFKZEW62OWCL2NRBXAU2GNUUEBAIZ6Q7Z4D6HF5QUWZLPFHIN3BE36CR35SU7FT62JWYYNI='}",0,Ciudad de México,Ciudad de México,Mexico,False,False,False,2016-07-07T02:02:45Z,2021-05-15T02:18:07Z,7.8,"{'id': 's12553180', 'polyline': 'wrtuBjck|Qh@x@l@t@DJRXj@r@JFR^ZhALhADjC?tBDfBNfDPzAFjA@vAHdABR]mCGmACaAGm@C{AI[EeAM{@CyCMiAEeBEa@Uy@Aa@BCRA`BDTJj@FQI[@yAA_@GUIq@mAg@o@m@aA[[', 'resource_state': 3}",2476,249,2,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '5:01', 'qom': '6:26', 'overall': '5:01', 'destination': {'href': 'strava://segments/12553180/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 2438680, 'title': 'Rene Portanel', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/2438680/763394/1/large.jpg', 'effort_description': '18 efforts in the last 90 days', 'effort_count': '18', 'effort_counts': {'overall': '18 efforts', 'female': '11 efforts'}, 'destination': 'strava://segments/12553180/local_legend?categories%5B%5D=overall'}"
14191038,3,vuelta parque saleciano,Run,625.9,0.0,48.8,2248.2,2241.2,"[19.448618, -99.176808]","[19.448585, -99.17682]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/TTLOTXLLQZ4XV4XNQAKOYMV3O2L2PVAT5D2K5YN5ZHZYETIZL3RHEP6WQ3ZHRQAOT5AU4SMXTNFSLMUJL5TVWN75,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/TTLOTXLLQZ4XV4XNQAKOYMV3O2L2PVAT5D2K5YN5ZHZYETIZL3RHEP6WQ3ZHRQAOT5AU4SMXTNFSLMUJL5TVWN75', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/INTGI3FC4IOVFAKIPUNZ5M2OZHXTDCEJXSGRVEDXO26V4XI5NBQOYY7UNNKLIWJGT2U3R75T7OKRERFGA6YR74WY'}",0,Ciudad de México,Ciudad de México,Mexico,False,False,False,2017-02-18T18:11:57Z,2021-05-15T02:18:58Z,0.0,"{'id': 's14191038', 'polyline': 'ypuuB`ni|QEx@QrB@XFLVFhBPbBFpBNL?LGDSBk@G_CCGyC_@kBKeAKQ@', 'resource_state': 3}",3248,125,2,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '2:24', 'qom': '2:32', 'overall': '2:24', 'destination': {'href': 'strava://segments/14191038/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 128565245, 'title': 'Lic. Alfredo Dazo Dámazo Ordoñez', 'profile': 'https://graph.facebook.com/10161869819885434/picture?height=256&width=256', 'effort_description': '51 efforts in the last 90 days', 'effort_count': '51', 'effort_counts': {'overall': '51 efforts', 'female': '21 efforts'}, 'destination': 'strava://segments/14191038/local_legend?categories%5B%5D=overall'}"
