id,resource_state,name,climb_category,climb_category_desc,avg_grade,start_latlng,end_latlng,elev_difference,distance,points,starred,elevation_profile,local_legend_enabled,classification
31048634,2,Deportivo Venustiano Carranza,0.0,NC,0.0,"[19.425977, -99.118163]","[19.426, -99.118178]",5.0,431.7,icquBp_~{Q?}@Dw@?]GYSQSI[?YH[VKRMhBE|A?HLb@FD`@LP@b@KHKPe@Lw@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/Z2FEJRSJHIVGVDJOCJNGDDUCMITT7DFUGLCLYJS2NHRBDLYWBYU6AIWUGTN4MK6EPRVBY2RKCI36JQKTXQA2KLY=,True,other
26920030,2,Parque Fortino Serrano,0.0,NC,0.0,"[19.432363, -99.094244]","[19.432371, -99.094228]",1.8,427.8,gkruB`jy{QMNk@rAGVBTPT\RdAb@d@XJ@JCJGJOTg@`@eABWKKqBy@m@YKCSD,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ZW3RCQ5CRLYWJL6DF5ED6WWHHBI2IMJLXKT3Q43H7IXDFC4PT6JOSOJPWFH3MULPVQTWYQZWMJEIJ7GVTSQ7FNA=,True,park
18210346,2,Pista Estadio Jesus Martinez Palillo,0.0,NC,-0.6,"[19.407972, -99.094559]","[19.407974, -99.094565]",3.0,414.3,yrmuB~ky{QQ?YFMJOXAN@\LXJJPFNB`DPRAJEXWF[Aa@ESQQUG_@CwBMM?,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/RMLWUCRGWRBXPZZNBFGXYNPLBENUOMI2CRAUMDG4MPCOFVGOPWTHIE2GHDI4ZMLQH3BTU7OHIPVR6CVXFSHGSOQ=,True,track
10053538,2,park perimeter,0.0,NC,-0.2,"[19.437649, -99.056194]","[19.437604, -99.056165]",9.0,3937.8,glsuBf|q{Q]w@K_@C_@IOQGOSm@qAc@kAc@u@Yu@wBmE{@kB]s@MO?EOg@GQe@y@IK{@gB]{@BSvAmBxAwB|@kATa@R@NHd@Vf@Rt@`@VDdA^l@PtCdA|@Xr@XLB|B|@~Ah@XLBHCBQAUO]I]S]GKDIb@AVj@NbA`@b@JXNp@RPu@?[[GMOPCnB~@vAh@JHxCdAd@LzFxBAVOFIIE?GBEHC^I^C^?b@b@n@\Lb@F\Jd@xA@PW`B]zA}@pF]~Ae@zDc@|BQLIPDv@iA~GGPS`@{@l@]J_@Fi@ASEeDeBqC{A_@W_@]_@g@K_@a@y@CO_@y@u@sA}@yBuAyCMU_AoB,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/BMMPW6FJ3NXU2RIFCVPAGLTQF2SMZS52Y6SYR2SN7JNGNCTPBNPC6UNVK6TZHWP7WPYOFWV3KM6BTVKALZVNHKCP,True,park
29267679,2,1Km Pasto,0.0,NC,0.6,"[19.432012, -99.054649]","[19.432005, -99.054559]",10.4,1028.7,airuBprq{QSpAGz@@Ld@b@h@TFL?\Gd@WpAQlAm@fDSb@]HkBIaBQOOE]?EJMjAmA^y@Nu@BcACgAM}@[gACO?YJe@V[PMtAu@f@C^DHH@`@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ITTX3VZEVPNCZXSTJAO5CIU5PR3R7D75OIFNJ3APP2N2XNOHK5LPP7MDXXQWPTRMAPTNHD5KAHFYI7B2DBVUHPQ=,True,other
29267827,2,5KM ALAMEDA ORIENTE,0.0,NC,0.0,"[19.4312, -99.054113]","[19.431481, -99.05372]",6.7,5015.6,_druBfoq{Q[dBmAxIc@fC_@lCOt@a@|C_A~FSbAU^iDIgBOe@M{C_By@m@SU]m@s@_BiBoDu@eBQUo@yAk@kAMg@ZWvFoAf@GN?Pb@Kh@Ej@?p@BTP|@j@fAZ\b@T^Nj@Nd@FX@n@IjA]b@S\Y~@oAb@eARkACy@g@yBSi@q@{@eAs@]MsAUo@CwA?cDNgAEiAWm@Q}AeASGKAa@VEr@Jn@\jAd@bAVT`@Rb@Jb@BpABjAC\R[XsBTqE|@YUc@}@m@qAiBoDiAoCwCkGAEAg@Bi@Fc@n@sBPa@R[fB_CPOd@Ah@Pz@f@fEnB~ClApAXhCx@nBj@lCbAhAf@fE~AXL^VRd@Z`@ZNZD,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/CJ32V5EKHGMSW5JBG2GTI7MAC6JRDDDNCFNFQSMEH3IL4IPOQVZ64FNIT6YDSY75DDRHRDGQENRYL222ZBQYT2I=,True,other
29267805,2,3K ALAMEDA ORIENTE,0.0,NC,0.0,"[19.431198, -99.054086]","[19.431882, -99.053458]",1.4,3004.4,}cruB`oq{QWxAQpA_@jByAfLW~AgAlFa@tC_@nBg@DUAmE_@k@Q{Aw@qAu@aA}@g@s@sD_I{@}AwA}CgAiCcAsBkAuC{A}CWs@}AeDMYCe@PuAv@yBTc@hBaCb@Qh@H^PfBr@^RbC`AnBz@^N|@L~Ab@nBt@f@L^L~@b@hDlA`A`@dCx@ZXVl@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/65ZXZMJJGTZU4BAMLMKCQSMLGYLDOPFOD4O7XIUNC47DY43ZP63ZQRXVIZRTXAP5YJ3EGKCU4BYKGRJANSENVGI=,True,other
29242898,2,4ta Av | Av Sor Juana - Av Lopez M.,0.0,NC,-0.2,"[19.411386, -99.011795]","[19.415244, -99.019742]",2.3,939.7,chnuBvfi{QUb@m@nBiAjC[bAS`@_AxBkAjDw@fBcAnC_@hA{AjDe@vAcAhCc@nAMd@e@bA,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/TRR4RKLXYQ4ZNKFNKU6ODRMLSZAY5VVXOJMB3TEQOFG7JZD5DQUHEYERRDANVNPY6XLJXL7F54S6IRW47O5KM3A=,True,other
29242875,2,4ta Av | Av V. Villada - Av Sor Juana,0.0,NC,0.1,"[19.407397, -99.003519]","[19.411221, -99.011542]",4.3,944.6,eomuB~rg{Qc@dA{CvIS`@Md@sBtEyCbIYf@CRMf@MTi@bBg@nAU`@Yn@]hAKh@g@pA,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/WOZYC4DWFVWNNUXGJIQ55SOIBJ3QR5VJZ5EJBSBLNTRS2M4OXZ5VEYUKVLC5XNETKPGEHMZSV4IDHHICL364IWTE,True,other
29242969,2,4ta Av | Av Lopez M. - Av Sor Juana,0.0,NC,0.2,"[19.415242, -99.019761]","[19.41148, -99.011805]",2.3,934.5,g`ouBpxj{Q`A}CvB_Gv@gBr@kBd@gA~BaHd@gA`AyBfAoC~@yCr@oB,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/3HD7PXV7PN2VYWEEBFSFTAN4T2D4RBYD5WLVI46XOPLF5N6CU4TPSQ5FOCQAOCOIC5M5TXF5XWNEKOBDWCWE5KAZ,True,other
29242986,2,4ta Av | Av Sor Juana - Av V. Villada,0.0,NC,-0.0,"[19.411278, -99.011458]","[19.407405, -99.003561]",4.1,934.6,mgnuBrdi{Qn@_BNe@jAmCrCsHx@iBhAaDnDsJd@eALa@d@eAp@mBd@eA,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/TRBMUYYFIS6DTBFPVLIHRLSZKRRO3JZLFGI7MQKW3LEUZXW7HJI72WCG6THCRKMRO7C57AAK2UC4AG2E5N4LK5Q=,True,other
32773298,2,Subida Calle San Isidro,0.0,NC,10.7,"[19.421357, -98.951787]","[19.417686, -98.952712]",46.0,429.0,mfpuBto}zQpAJ`BYxA@\Dh@Jf@Rb@JPJ\JVLfBh@VRXHTJ^Fb@P,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/AZUWQS3V6JX2DJONP2ZYQR6UJYFD43EEWOZOIXIMWRZQAVYVCRYAGTNPOTBV4N6MMRE7NSXZIY2BSRLSNFLQRGY=,True,other
6848143,2,10.4k de SEDENA,0.0,NC,0.0,"[19.448443, -99.22832]","[19.448415, -99.228351]",91.0,10368.5,wouuB~os|Qp@hBH\J\BTbB`Eb@z@b@`A^l@f@`Ah@|AvAlD`BpEzBpF^n@h@f@n@ZTDr@Jf@@dA?h@I^K\U`ByB^u@d@uANi@Re@RMfAIN?dA\^BZCb@K`@Sd@[RGr@Iv@Ab@IZAb@IrAO\IdAGdA[~G{DNBCPe@dAiAfA_AdAg@^e@NeAFoABc@Fc@Lk@b@OPGLL`@\t@`@l@pBrD`@bAlClF?d@g@fA?N\z@`B~Cf@z@rAjCv@bBhApBj@hAn@dAd@bAT\f@pALj@h@zAZf@Rd@hApBXl@Nj@DZ?VETkAtDQ`@a@h@WVSJaCr@qCl@wA^s@N_@LiB\sAPuAJkDHe@KCGE]\cCAk@Dg@T_A@c@I[OWWMi@?s@Lw@TWBOCEEi@o@i@g@g@W[E}@^s@Lk@?a@Ig@[SS{@kAo@i@eBu@}CgAe@M_@Cg@ByATe@L[Rs@l@c@Vc@AWSQe@e@qAEe@@y@PuBN}CD_@?MGa@UKqBIsAMiAWg@UwBiBgBkA_Ai@g@WmAy@{BkBmCmBu@c@y@i@c@Ok@YwAoA[e@AEDSz@gBPk@b@eAZSz@a@b@_@JWHmA\wC?iA@eAASIGME_Cc@OA[DWLi@dAOp@_AlCSn@Yh@MH[Cq@e@iC{Be@Qe@[c@i@YO_Aw@i@i@m@c@}@{@Mc@DSt@yAD]Ma@W_@_@a@k@a@wAuAqC{C{@u@[GcAKiAGQYE_@Fy@Hi@No@vAiIV_AN_@RY`@YXO^K\GzAGXKbAwB`@s@l@u@t@q@t@q@p@c@`@Q^WrAcAvBsAXUhAeAh@a@b@Kf@Cb@?xAOv@Br@R^VRZ`A|BXbAv@nBj@`BR\l@pAb@lA`AxBZx@H\`@~@xAbEn@zA,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/QD4BM6T5GHCBGDUDGHKSK47GRP3TSZW4RXORGMUXETCJBRUZ7S4YPIEOYYGVTEJ5FWSCNSXBVJG2IT2UKHII7ZGF,True,other
17558936,2,400´s mts,0.0,NC,0.8,"[19.442101, -99.218216]","[19.442154, -99.218204]",6.0,407.4,chtuBzpq|QUMQEY?UFKJKRCPD`@PXjBdBh@ZT@LARIHKDMBICc@Q_@yBsB,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/PCLW6CEFJD54DXN3EYNGQSXE3X6QEAWVGYYDBQ6PGT5CGCKLPGSXOWA2M4YC5YUCW2SKVZ6EYRV7U2AYF35ZKU3Q,True,other
8236288,2,21k SEDENA,0.0,NC,-0.0,"[19.448359, -99.228481]","[19.448351, -99.228456]",99.4,20965.7,eouuB`qs|QL^\r@FZNXJ`@\v@J^Zn@FZf@bAdAjCVx@R^RZ~@zCT`@HZNZNRTx@`AlC`BbE`@h@f@b@NJbA^fBPl@?`@Cb@KXM\_@j@{@n@{@Xe@To@Ja@Fm@DEBKR_@b@S`@GTKZi@RW@MEa@K[y@kA}@cAiBcCg@a@YO[[}@g@cABc@GQMUa@Mc@]y@Kc@Ee@?y@Ke@Q_@gAkBQa@Gc@Us@qByEOYsAyBSUm@e@oAq@sA{@{@q@_@a@u@gAm@y@Sa@L]tB{Aj@ULKHMB[k@cH@qABi@Fc@T]ZEh@DbEF\OZYRCNJp@|@^`@f@dALZf@`@f@r@`@t@|@pANRRND@^CXQjAy@D?HDRZRd@NbAHt@V|@d@v@hBhCJXLhAAZuBZYCc@Ma@@EBiBdDGh@Lb@^Td@DTMf@gA`AmBAe@IUBCnBAlBdAx@XBBFRDxAH\NXJJ`Ad@VRj@x@X\bAzAZ^T^ZN~@XrAn@ZRXXVb@~A`Bn@rABRAl@KfA?l@NlAZ`AF^Bb@Ef@Q`@[ZcBfA]HiATqANiAFeBTqAHa@@GDBBXBtCYlDWhAOd@Kd@Q\Qz@o@j@YbC_BVC@BCTQ^QVkBnB_Ar@{@ZqCV[FaA`@i@`@?TLd@R^jC~EbAxBjArBb@`AFd@EVS`@Kd@H\`BjDXb@nAzBjAdCzAnCTh@`BtCh@pAP~@Ll@~@tAh@bA`AfBVl@HZDf@Av@Gd@_@~Aa@hAW`@[^a@T_Cf@iAZaB\[LuCh@_AXWDoCVcADgB?]EEEGYAWPiBEm@@e@Lc@JWD_@Ma@S[s@o@s@]e@Mc@WwBcCwBsAu@k@UYGYCe@U{@My@QgCIa@g@aBYmAIkABYd@yAL[f@_At@cAf@i@nA_BR_@X_@`@q@P]DSHm@@ULaAh@kDN}ADk@Ac@KsAKs@W}@GSQUq@q@K?gATi@D[C_AWWBYHYLSTm@|BWf@eBfCe@`@_Al@M`@CPBZPj@f@`A~@fCt@`B\f@J\T|ARlBZpAHp@GhA?dAP`Al@jCXxCPbANrA|@z@LFh@h@v@j@b@^~AhBr@f@jAh@NPML_@Ny@P_@FOCIIoAuA]UYKK@_A^u@J_@Ba@Ca@O[U_@]o@w@WW_@Sg@YgFkBg@Gc@@q@Fa@H_@H[Na@Va@^YP]DYGQUQ_@c@eAE[Ai@@c@TuBDkAJgBC_@SSYEeCOqBa@_@QsA_AsB}AUOiAy@sAy@uAaAqG}E}Au@eB}AQQSc@F[v@aB^iAN[TUpAq@PWF]DiALsANkEDKFEN?b@FdATh@PlBf@`@Ld@VrClBVJfCjBf@^l@x@hCh@tBVvCR`@FRHQVc@\u@v@qA|@MFg@CQEeC{@aAPcAZEHIl@[tAA\\bBRTlBv@ZB\GbAYXQn@yANo@@_@McABa@NQhE}CBYsAC}AMcBIqC_@WI[Uo@k@SK_Aw@cFqD_Am@[O{FqAuBa@}AUKAc@FURw@lBOd@s@rCUd@EBU@c@KuBuAgI{GqAaAMO@c@t@sALg@COO]a@g@q@o@w@m@sBgBsAsAg@q@UMuBU[A[SI_@?e@Di@z@uEv@uDVsANg@RYTS`@U`@O^GbADXBJLGNCPK`BGZItAKt@EnAOfBKXMJHCH]t@uJXeBpAsDf@y@X[hDqCdBeA~@{@|ByAl@g@VM^Y|@g@d@O~AMd@@|@X`@T`@Zx@dBxCvH\`Aj@lAlAxCvCpHnArD,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/PR4JZGOOZJI2OHX2ZFEAIKXIIW3EASMJTSYQKF2BAS6U5JYZA7TWE6K4VTSUZC7JHLGC3QVIDIOXRDNTCSMADK72,True,other
17558916,2,600´s mts,0.0,NC,-0.6,"[19.442113, -99.2182]","[19.441964, -99.21926]",5.4,615.3,ehtuBvpq|QUKQES?ODMHKNKb@@PDPHLjAjAl@d@RNPBV?LCPMFMDU?UKc@OQ}BsBMGY?UFMLKRE^J\X^hB~A,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/UTCO3CZZ4RATSVVB76UM7OYSU6B4CQZZMBET5ORDXVOODIWLQMFLZTWKP7GX7GATKHGAQZROWIZBWI4BR4SC4OOY,True,other
11272394,2,Pista CDOM 1km,0.0,NC,-0.5,"[19.442137, -99.218165]","[19.441903, -99.219277]",7.1,1046.9,ihtuBppq|Qc@Q[@[NQ\?h@PZvBnB^R`@?`@ULa@?c@Q]gBeBYU_@Ic@D[VKh@HZX`@\^bA~@b@V`@@\ONWBe@Ma@{B{B]Qe@?]PO^?b@Vb@dCxB,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/LWHJY5MNVQLJRXJFIPFYKQZF2MSSHM7P3XUDVCQA4GG4G6JOQHAL4RPOYEOOM6TAHZOKPWD76BXG55TZ7LPE33KF,True,track
8930932,2,Lateral Panteón Español,0.0,NC,-0.5,"[19.462142, -99.212084]","[19.458713, -99.203114]",5.6,1041.0,kexuBpjp|Q`AgAv@q@H[p@aA`AoCN]JMd@cCN[FUDQCa@JSFSHIJSASVwABy@Fs@BMNmARcANi@T{ARk@H[LeAPq@AWFe@HYr@}A^}AF]B[Po@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/LZS4O7GF365RTLPOSVEOAOZAWANMNNJ7ERAAVC3XVFGBI3UIYQAVXNWIVA5IYWVLGLO2UTLLN77JP4FRNCXLPERN,True,other
33530069,2,10K - Acuario -Chapu - Acuario,0.0,NC,0.0,"[19.439842, -99.204965]","[19.439962, -99.204817]",45.0,9816.5,_zsuB`~n|QnBzAt@ZFCr@|@pB`@`@Rr@Lh@N~Ap@tATPHZTd@J^X\F\@TDHHd@Td@f@dBbAD@f@KN?h@J`AVRNh@T`@Hp@\p@Mj@^\Eb@Dp@An@FXI`AO^F^c@RMj@{@ZWPc@`@YX[@K@g@ZSN@ZyAZo@BQDoALa@D_@DI^ORM\Ge@e@DCXOb@EpA?t@B`@o@\q@V[`@W~Ag@tAu@TIRA^GbBk@vB]^U`@OLKTI|@ExAUPI`@Kt@_@n@a@t@s@X_@r@kA\g@J_@Xi@Vu@Xk@Nc@HMLc@t@mAb@i@rCwBrEgElA}Ah@{@xC{DTBXRVVn@`A@f@Sl@Yl@m@z@_@X}ArAKLD?a@^g@Tu@@[BeAR]JYPU\O^Mf@Ox@K`@C\@h@BVf@~APZb@h@R^\r@\lAN\PVTRn@p@XHnACvAGVDTHfAv@LFfARr@Kv@]TQXa@Rq@Ho@R[bAs@RU\Mf@GPIbDyA\Up@Wt@S^@XDXNn@d@b@h@b@ZbAjAVN^\f@l@p@`@LD\@b@?hAKpCE|@Kp@QfDgBTUJ[@UEy@AUYuAk@aBMm@W_@Oa@e@w@]cAwAaCg@oAe@cAWWa@w@m@_As@eBi@_BMUYSy@G_@He@@UJi@JgE|ASNuAd@UDk@ZgBj@c@HaADYAkDYk@AcBQg@CWB]Fc@KYM[[oAh@iArAq@`AcAdAMVUXqBhBaAr@q@t@}@p@g@b@{AfBc@l@Q^EXUZSt@[n@Or@O`@]h@m@j@OXq@l@[\cAp@a@Pc@Fk@NULYFe@TY@YNSCQDk@Di@TOBiA\HOs@VK@[LWHeAd@YDg@RYF[Ra@^[TQ^MPYJEFMDS@ORu@LQTELc@VKJQXM\Q^WXMXGv@IPE^Ud@IXS\IDUDIJo@f@Sf@SLQDWRa@t@Of@_@RB@q@HQ?UPEBKCc@f@cAf@YBUIm@iASFYBJAu@UWMMCYO]MQCsAe@y@QUAw@O[AQOQEUMGGWAc@Me@c@Q@OCSI]CYG]MIIi@S}Ag@]Oo@KQIUC[Ky@QWM[GQKQWe@Iu@q@OGSEi@SYGY[SIOQG]Wi@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/XRGEOEODE4R5R2Q47PQFDZQ4PKGTBHKD7E3RVUZUIRPR6VXSLKY2N3HGY5ONUQ446GVDA3R5LSWT6MSJXPNNRF4C,True,other
20978699,2,segundo intervalo Nazario,0.0,NC,1.8,"[19.441229, -99.209843]","[19.442059, -99.214515]",9.7,518.7,sbtuBp|o|QYlA]z@e@rBIf@Sl@Kd@Ap@Gn@@rAGf@Az@Ez@GR?j@Kd@?\Ed@Bf@BFJC,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/TEGWSAQIE5JNQBLUDJY2QGQD6FWMOWZOHJ674DC6YK5OIZK24F4Z6REPAUGWXF2OOISM6BEJCXSX7EQPHZBNT5PT,True,other
17085144,2,Vuelta al Mundet,0.0,NC,0.1,"[19.439738, -99.211405]","[19.439675, -99.211318]",9.4,1505.7,iysuBhfp|QXKHBT`@FVRb@DNDt@CXGH]Pg@Zc@Pm@BkAb@U@cAa@[Cg@?m@HQHILCJD\F@^CTGpAKDEO{@BOASA_@E[_@oAGeAMi@Oc@Ee@ZcBBKLOHGNE^C`@@NDBHBl@DTHFPn@Hf@Nh@JV@ZDFJzAJ\FDb@@d@IZANEFG?Q[sAAKYwAMa@EEWAe@Fu@@MJh@`BF@V?VEf@Q,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/7B62EYQZTZHGYIOEALSRM6SSWGVCEEPSO6D6ZVC3Z5HKQLRFQWESFCVOQ2KKOURVPGDIGWDCWH5SRS4RWOZJDBCB,True,other
10373070,2,CDI,0.0,NC,0.1,"[19.449635, -99.220959]","[19.44964, -99.221019]",4.6,467.4,ewuuB~ar|QAEJaAACICq@G}AWkBEIBCHInBD^lAPj@D`APv@FL?DGFeA,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/NDN55ZBXWFROHO5YXPNAG75URDPA33DURFEHFMLRD6Y6ILXKBCORGZA5PHKAG3EYBXBOBAJ5BQN6WYOFTEGANCYL,True,other
16532593,2,400m pisto deportivo,0.0,NC,0.3,"[19.456372, -99.171446]","[19.456482, -99.171429]",9.7,406.3,iawuBplh|QY?MB_@VGLAT@LJXPLvDr@`@KVYFg@Ug@e@Oi@ImAUi@G,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ZRCWWLZT7ZOKGXOBRDUE4FQNHPWINYQ2MH5UZZFCA5MTJPPUXZDYL6VVE6PO5NM4TDFRD2JNKPP6PAH7LVXTWHVJ,True,other
25441427,2,BURS LWL43,0.0,NC,0.0,"[19.46648, -99.192832]","[19.466452, -99.192808]",5.0,5093.6,o`yuBfrl|QWPm@f@YZIR@LJZV\`@FV\@PATSfAcAdEIj@CjAOh@iAnCWb@{BpB}@dAe@Gi@AWGQ@UBKHGJAPJj@hApDPd@d@~@FVDh@AT_@rBKb@e@hAIj@?h@Bh@Ef@SnABf@R`@@f@U^e@Jg@MkAa@mACg@Gc@O]W_@Se@MoAFe@IWSU_@Gi@BuAm@iDYwBS_@_@W[[X_@LB|@r@`@Pb@H`@P\V`@Vb@Pf@LpAPd@?fAIh@Gz@UlAc@`@W`@[Ta@YkAk@kBU]]_@c@SkDdBkBt@oCnAU`@Cj@R^\VdA^b@Lb@Fd@Dd@?h@AjAOnBm@b@U~@u@Fc@iAyDMi@OqAEk@Ta@^OQa@c@MSQ^iANmAVe@Z]Lc@Me@a@i@S_@AULqA?i@h@iAz@kENg@d@QV]Hc@?g@Ie@Mc@Qa@q@eAs@_A[]u@s@_BiAU_@d@InATh@FhAQ`@LbAj@f@Lh@@`@A`@Mf@EXBb@L\VV\|@rAFZBh@Lb@Fj@CLm@n@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/MITQS7DAMG5HLZZCJPRVE6SS4TZ7IMKDQXPMSMSOE5YZL5OFYPOTLGOJ7OE4RG35627PPC4WVFRD36PXYH4JTWDZ,True,other
20978781,2,tercer intervalo Nazario,0.0,NC,0.7,"[19.44189, -99.195657]","[19.442216, -99.192411]",4.2,348.1,yftuBzcm|Q?YIe@CeAI{ACI?c@GWB_@CMGk@AUBYEEAw@Ko@AgB,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/AJQQOMRJWJDZWNCMUY4ITI6ZSFDCNDYZ7SMTBSSPEGMHNDBQULGZ334U2OKQX2FEKINL7WR5DNQ4WUYTXKJCPZQ=,True,other
15297166,2,Ciclopista Unitec-Laguna Carmen. sprint final,0.0,NC,-0.4,"[19.447164, -99.181184]","[19.448903, -99.17897]",2.6,301.6,wguuBlij|Qq@_Aq@u@_@o@mCmDcA{AEK,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/T5RDAA6UDERWZNWE3LFN4WMJH35U57PHZLGFEQHVYY6HMAC77SOGNLPG27J3UHYD2FU6SJ6E5Y422YQYVODUZXJM,True,track
8911090,2,Lateral 500 m (500 - 0 m),0.0,NC,-0.4,"[19.466711, -99.195862]","[19.465448, -99.191446]",4.8,485.0,}ayuBdem|QV{@Ly@d@wBFo@d@gCNgATkARu@Lu@\uAXcBBS,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/GW3LWIMR2SB5XAPYFHFIN67E25FKYGS5NDMHI52ACVINDOJEZYNQ5DEK2RIL24BL7ZLO3QZ4FISBGZXO5JDSRGQ=,True,other
23344002,2,Glorieta - Eulalia by PH ♨️,0.0,NC,-0.2,"[19.468097, -99.17598]","[19.460984, -99.170671]",3.4,976.6,qjyuBzhi|Q~DiEZSp@{@hAgA`@UVSX_@r@o@PUPO^ORMz@{@d@SxAc@VKdAo@^[^ShAg@r@c@z@[lAo@zAm@pBkAd@Q,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/RYUBJCFLMAFC5TRYO77IWVJY2DBPRXHQOYW2KGCYN52WQ6Y3PDNUPGXZLDABDIDIQLYJF22JWL7EGWHRDI6P7NA=,True,other
17578522,2,400 e-trainer,0.0,NC,0.0,"[19.45544, -99.171648]","[19.45544, -99.17164]",9.4,437.4,o{vuBxmh|Qm@Oa@GqB_@WAUFQTGRC`@?JN^\XfAJ`BX^?RCNIDIHU@WC[KSOQ,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/YYJOAYJ4M4OWZH5KJGJ3EPBGPP6UWU575DC3E36MBKU45ST4JDZOPDHY4DUAWWMUWMLGBDY5KFX7BOLXP5QKKYJO,True,other
3846881,2,Parque Bicentenario 5km,0.0,NC,0.0,"[19.468630683333334, -99.1935601]","[19.467213766666667, -99.1964631]",7.2,5012.0,}myuBvvl|Qe@nCK^Mp@k@tAARBf@M~@?PBNn@l@NRBL?TQ^k@x@KbAI^M\OX?HBFFFl@PBBHVIJU@IBEDCH?d@Fd@Rt@f@jAVbAXn@Jt@GlAKt@GZ[z@C\MXEl@Bt@KvAOlA?JDHVZ@H@LCPINMNYFO?aAY[M{AA_@Gk@Qq@g@]KU?c@Du@?SC[OOSMg@Aa@Fo@?WQs@CSGOBNXv@@\CpABXN\^XTFRBb@@d@Id@D\Hf@d@RHf@Hp@AZ@zBl@RCLGPSDK@g@CMGIKWAMDc@RuACm@By@PkATa@Pi@RuB?YAQUkAc@w@o@kCUa@CKCc@@KJQl@KR?VFp@CJCPKV[l@k@VObAcAPODKlA_DF_@JoARo@Dm@BMAEBWH]NWHYV_BAYE]MM]COISe@AUHSRUlAgAZUNUDO@]AKQe@Iy@IYS]a@g@u@w@MCaAGgAHk@?WEg@MYK_@Uq@OQ@YNOBe@Eq@KaAGDDZB`@?NHJ?NHHGD?RHP@P?NGFGJATFD?TB|@^v@H\@dAETDp@Df@PTRtAdBHd@C^HXBRCb@IHe@n@sAlAU`@@TFLHDDNPH\FHFHT?VKb@G|@IZG\Sl@Ov@[r@MlBU~@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/NNANSLWDJKH7XEKHIW3QXH6EZIV6I3FGA25DBD6D4O452SH2FTOLUTSI42BZQKQKWDB7OWTDIV55SCXTLYUDCRA=,True,park
12553180,2,Terminus-SJ-Mayor Loop,0.0,NC,-0.1,"[19.443802, -99.185338]","[19.44382, -99.185333]",7.0,1634.5,wrtuBjck|Qh@x@l@t@DJRXj@r@JFR^ZhALhADjC?tBDfBNfDPzAFjA@vAHdABR]mCGmACaAGm@C{AI[EeAM{@CyCMiAEeBEa@Uy@Aa@BCRA`BDTJj@FQI[@yAA_@GUIq@mAg@o@m@aA[[,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/GQJNWA3URJEW4MYIIAAYS4AJKJDTBMBS3D54T5KVBKE2WARWHPT2ZM3D22OMXN3QISCAEOF6QLXYEHP2V7H5QCJ6,True,other
14191038,2,vuelta parque saleciano,0.0,NC,0.0,"[19.448618, -99.176808]","[19.448585, -99.17682]",7.0,625.9,ypuuB`ni|QEx@QrB@XFLVFhBPbBFpBNL?LGDSBk@G_CCGyC_@kBKeAKQ@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/BVHQXXW4G7VSGHFOIKH5E463TNLY5POQHZ3MEGAJSTAPC3Z3UVLXFHLJKDDJC6PJRJZXMSIHEEG7HVKCG46YM2NU,True,park
26883273,2,Parque Santa Maria,0.0,NC,0.0,"[19.450523, -99.157287]","[19.450488, -99.15726]",1.8,595.0,w|uuB`te|QLFpAPPDNAXDdAT|@@PQFOB]HOLqACK@YCIWUCM[KE@]EQ@[IOCIGi@Au@IUAMHANOTKl@a@hA?V^d@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/BSLQVUMLYVPA7ADCHIUALWJQMU4PUYOOOSDHBPSVB3RNGY5GNKRBMZG7AINRVGIG7IGR36KKF256GYKWNE3VPWQ=,True,park
